0.430,0.570,0.510,0.490,0.500,0.000,0.480,0.220,0
0.500,0.580,0.460,0.460,0.500,0.000,0.460,0.220,0
0.510,0.540,0.600,0.570,0.500,0.000,0.580,0.220,0
0.540,0.520,0.630,0.370,0.500,0.000,0.460,0.220,0
0.670,0.620,0.400,0.430,0.500,0.830,0.500,0.220,0
0.280,0.580,0.210,0.130,0.500,0.000,0.510,0.220,0
0.390,0.440,0.350,0.160,0.500,0.000,0.550,0.220,0
0.800,0.630,0.450,0.290,0.500,0.000,0.510,0.220,0
0.500,0.520,0.590,0.300,0.500,0.000,0.510,0.350,0
0.420,0.470,0.520,0.410,0.500,0.000,0.530,0.320,0
0.360,0.460,0.620,0.460,0.500,0.000,0.510,0.330,0
0.400,0.450,0.560,0.200,0.500,0.000,0.450,0.220,0
0.330,0.430,0.640,0.160,0.500,0.000,0.520,0.520,0
0.490,0.610,0.490,0.250,0.500,0.000,0.500,0.280,0
0.690,0.700,0.520,0.360,0.500,0.000,0.460,0.220,0
0.610,0.720,0.390,0.330,0.500,0.000,0.580,0.220,0
0.780,0.750,0.400,0.280,0.500,0.000,0.530,0.220,0
0.640,0.570,0.570,0.270,0.500,0.000,0.370,0.220,0
0.360,0.580,0.350,0.240,0.500,0.000,0.440,0.220,0
0.360,0.430,0.390,0.120,0.500,0.000,0.490,0.220,0
0.480,0.230,0.570,0.270,0.500,0.000,0.480,0.470,0
0.470,0.390,0.550,0.240,0.500,0.000,0.470,0.220,0
0.440,0.590,0.360,0.160,0.500,0.000,0.520,0.220,0
0.420,0.350,0.540,0.180,0.500,0.000,0.560,0.220,0
0.300,0.560,0.550,0.180,0.500,0.000,0.500,0.220,0
0.650,0.650,0.520,0.160,0.500,0.000,0.600,0.220,0
0.270,0.600,0.480,0.230,0.500,0.000,0.550,0.220,0
0.450,0.410,0.500,0.460,0.500,0.500,0.500,0.270,0
0.400,0.440,0.490,0.470,0.500,0.000,0.490,0.270,0
0.450,0.510,0.500,0.160,0.500,0.000,0.520,1.000,0
0.450,0.450,0.500,0.600,0.500,0.000,0.490,0.220,0
0.350,0.520,0.480,0.220,0.500,0.000,0.260,0.220,0
0.470,0.410,0.660,0.260,0.500,0.000,0.530,0.220,0
0.640,0.620,0.290,0.280,0.500,0.000,0.510,0.220,0
0.550,0.530,0.550,0.460,0.500,0.000,0.520,0.220,0
0.670,0.620,0.540,0.430,0.500,0.000,0.530,0.220,0
0.590,0.600,0.490,0.430,0.500,0.000,0.530,0.310,0
0.540,0.550,0.340,0.310,0.500,0.000,0.540,0.220,0
0.580,0.620,0.540,0.170,0.500,0.000,0.480,0.220,0
0.460,0.710,0.480,0.530,0.500,0.000,0.530,0.220,0
0.530,0.510,0.550,0.050,0.500,0.000,0.450,0.250,0
0.500,0.640,0.570,0.150,0.500,0.000,0.470,0.220,0
0.400,0.620,0.520,0.310,0.500,0.000,0.490,0.310,0
0.600,0.500,0.570,0.250,0.500,0.000,0.410,0.260,0
0.620,0.510,0.520,0.420,0.500,0.000,0.540,0.270,0
0.350,0.580,0.540,0.160,0.500,0.000,0.510,0.220,0
0.340,0.540,0.500,0.210,0.500,0.000,0.540,0.310,0
0.390,0.580,0.500,0.260,0.500,0.000,0.540,0.590,0
0.480,0.540,0.500,0.170,0.500,0.000,0.530,0.220,0
0.290,0.320,0.580,0.150,0.500,0.000,0.500,0.300,0
0.470,0.320,0.640,0.300,0.500,0.000,0.630,0.220,0
0.390,0.470,0.560,0.160,0.500,0.000,0.470,0.220,0
0.580,0.480,0.510,0.470,0.500,0.000,0.550,0.220,0
0.640,0.600,0.570,0.190,0.500,0.000,0.430,0.220,0
0.590,0.480,0.500,0.140,0.500,0.000,0.450,0.250,0
0.390,0.550,0.480,0.310,0.500,0.000,0.540,0.290,0
0.260,0.360,0.470,0.340,0.500,0.000,0.530,0.720,0
0.510,0.340,0.500,0.190,0.500,0.000,0.500,0.220,0
0.580,0.500,0.500,0.120,0.500,0.000,0.480,0.250,0
0.410,0.390,0.440,0.340,0.500,0.000,0.480,0.400,0
0.360,0.680,0.460,0.160,0.500,0.000,0.530,0.280,0
0.420,0.310,0.500,0.150,0.500,0.000,0.530,0.220,0
0.420,0.430,0.560,0.100,0.500,0.000,0.490,0.220,0
0.400,0.420,0.710,0.210,0.500,0.000,0.540,0.320,0
0.400,0.420,0.710,0.210,0.500,0.000,0.540,0.320,0
0.540,0.490,0.490,0.200,0.500,0.000,0.520,0.220,0
0.420,0.510,0.500,0.120,0.500,0.000,0.520,0.460,0
0.570,0.510,0.530,0.180,0.500,0.000,0.560,0.250,0
0.350,0.450,0.430,0.110,0.500,0.000,0.560,0.220,0
0.420,0.420,0.420,0.200,0.500,0.000,0.490,0.220,0
0.260,0.500,0.330,0.280,0.500,0.000,0.510,0.220,0
0.390,0.420,0.380,0.400,0.500,0.000,0.490,0.470,0
0.260,0.440,0.300,0.110,0.500,0.000,0.510,0.470,0
0.310,0.440,0.530,0.230,0.500,0.000,0.510,0.320,0
0.480,0.610,0.440,0.200,0.500,0.000,0.470,0.220,0
0.210,0.410,0.550,0.110,0.500,0.000,0.500,0.270,0
0.380,0.680,0.440,0.450,0.500,0.000,0.530,0.220,0
0.440,0.380,0.480,0.320,0.500,0.830,0.530,0.220,0
0.380,0.370,0.560,0.210,0.500,0.000,0.490,0.220,0
0.390,0.400,0.530,0.670,0.500,0.000,0.470,0.220,0
0.240,0.340,0.690,0.180,0.500,0.000,0.520,0.220,0
0.490,0.430,0.510,0.130,0.500,0.000,0.470,0.220,0
0.430,0.570,0.530,0.530,0.500,0.000,0.530,0.250,0
0.480,0.640,0.610,0.230,0.500,0.000,0.600,0.220,0
0.310,0.550,0.520,0.170,0.500,0.000,0.520,0.220,0
0.320,0.570,0.500,0.150,0.500,0.000,0.530,0.220,0
0.320,0.420,0.520,0.240,0.500,0.000,0.600,0.220,0
0.750,0.700,0.380,0.270,0.500,0.000,0.490,0.220,0
0.610,0.720,0.310,0.330,0.500,0.000,0.560,0.220,0
0.440,0.420,0.600,0.210,0.500,0.000,0.570,0.220,0
0.520,0.510,0.510,0.540,0.500,0.000,0.550,0.270,0
0.520,0.560,0.540,0.530,0.500,0.000,0.450,0.220,0
0.580,0.580,0.580,0.490,0.500,0.000,0.490,0.260,0
0.720,0.610,0.370,0.300,0.500,0.000,0.570,0.220,0
0.460,0.430,0.380,0.330,0.500,0.000,0.480,0.280,0
0.420,0.310,0.620,0.120,0.500,0.000,0.400,0.220,0
0.490,0.460,0.450,0.450,0.500,0.000,0.520,0.220,0
0.420,0.580,0.410,0.650,0.500,0.000,0.460,0.260,0
0.520,0.770,0.380,0.340,0.500,0.000,0.510,0.220,0
0.500,0.520,0.600,0.510,0.500,0.000,0.480,0.220,0
0.500,0.410,0.440,0.500,0.500,0.000,0.420,0.220,0
0.500,0.400,0.560,0.700,0.500,0.000,0.500,0.220,0
0.370,0.580,0.440,0.510,0.500,0.000,0.440,0.220,0
0.550,0.450,0.450,0.540,0.500,0.000,0.500,0.220,0
0.670,0.680,0.460,0.290,0.500,0.000,0.460,0.220,0
0.530,0.510,0.460,0.280,0.500,0.000,0.480,0.220,0
0.350,0.660,0.490,0.210,0.500,0.000,0.540,0.250,0
0.520,0.400,0.600,0.120,0.500,0.000,0.550,0.220,0
0.770,0.790,0.580,0.230,0.500,0.000,0.480,0.220,0
0.470,0.460,0.590,0.490,0.500,0.000,0.560,0.220,0
0.730,0.830,0.430,0.300,0.500,0.000,0.550,0.220,0
0.780,0.740,0.580,0.250,1.000,0.000,0.530,0.220,0
0.700,0.650,0.540,0.280,0.500,0.000,0.600,0.400,0
0.470,0.540,0.370,0.140,0.500,0.000,0.500,0.220,0
0.560,0.520,0.480,0.170,0.500,0.000,0.460,0.220,0
0.570,0.410,0.590,0.240,0.500,0.000,0.400,0.220,0
0.560,0.410,0.580,0.210,0.500,0.000,0.420,0.220,0
0.580,0.560,0.450,0.120,0.500,0.000,0.510,0.220,0
0.530,0.380,0.660,0.250,0.500,0.000,0.430,0.220,0
0.340,0.360,0.540,0.110,0.500,0.000,0.360,0.210,0
0.690,0.610,0.380,0.270,0.500,0.000,0.520,0.220,1
0.370,0.530,0.600,0.190,0.500,0.500,0.420,0.220,0
0.310,0.460,0.540,0.520,0.500,0.000,0.500,0.340,0
0.360,0.370,0.330,0.140,0.500,0.000,0.570,0.310,0
0.820,0.780,0.490,0.230,0.500,0.000,0.460,0.220,0
0.820,0.750,0.540,0.230,0.500,0.000,0.460,0.220,0
0.410,0.510,0.580,0.150,0.500,0.000,0.450,0.270,0
0.380,0.510,0.750,0.170,0.500,0.000,0.550,0.220,0
0.380,0.510,0.750,0.170,0.500,0.000,0.550,0.220,0
0.530,0.440,0.510,0.330,0.500,0.000,0.520,0.220,0
0.460,0.540,0.710,0.150,0.500,0.000,0.590,0.220,0
0.400,0.560,0.480,0.140,0.500,0.000,0.470,0.220,0
0.420,0.570,0.720,0.220,0.500,0.000,0.570,0.220,0
0.200,0.260,0.520,0.140,0.500,0.000,0.530,0.440,0
0.510,0.530,0.550,0.140,0.500,0.000,0.510,0.220,0
0.440,0.680,0.450,0.510,0.500,0.000,0.520,0.410,0
0.270,0.390,0.660,0.110,0.500,0.000,0.440,0.220,0
0.550,0.420,0.340,0.300,0.500,0.000,0.520,0.220,0
0.340,0.420,0.300,0.230,0.500,0.000,0.530,0.220,0
0.440,0.530,0.520,0.230,0.500,0.830,0.510,0.220,0
0.590,0.580,0.560,0.210,0.500,0.000,0.540,0.330,0
0.390,0.280,0.460,0.120,0.500,0.000,0.410,0.220,0
0.560,0.430,0.540,0.160,0.500,0.000,0.500,0.220,0
0.360,0.680,0.380,0.080,0.500,0.000,0.530,0.250,0
0.270,0.360,0.600,0.330,0.500,0.000,0.370,0.310,0
0.350,0.400,0.590,0.220,0.500,0.000,0.470,0.370,0
0.420,0.320,0.500,0.210,0.500,0.000,0.510,0.220,0
0.550,0.540,0.560,0.220,0.500,0.000,0.500,0.370,0
0.360,0.240,0.490,0.160,0.500,0.000,0.510,0.220,0
0.380,0.480,0.590,0.220,0.500,0.000,0.460,0.220,0
0.600,0.560,0.470,0.200,0.500,0.000,0.500,0.380,0
0.430,0.390,0.540,0.140,0.500,0.000,0.470,0.220,0
0.500,0.510,0.520,0.090,0.500,0.000,0.480,0.250,0
0.530,0.610,0.520,0.210,0.500,0.000,0.550,0.300,0
0.460,0.430,0.490,0.790,0.500,0.000,0.490,0.630,0
0.510,0.550,0.350,0.160,0.500,0.000,0.510,0.470,0
0.560,0.520,0.550,0.190,0.500,0.000,0.540,0.220,0
0.610,0.300,0.590,0.120,0.500,0.000,0.490,0.270,0
0.370,0.530,0.460,0.230,0.500,0.000,0.470,0.220,0
0.830,0.580,0.330,0.040,0.500,0.000,0.530,0.220,1
0.390,0.450,0.530,0.180,0.500,0.000,0.540,0.220,0
0.520,0.540,0.500,0.210,0.500,0.000,0.480,0.300,0
0.350,0.390,0.570,0.110,0.500,0.000,0.480,0.220,0
0.360,0.490,0.300,0.220,0.500,0.000,0.520,0.310,0
0.780,0.700,0.320,0.230,0.500,0.000,0.530,0.220,0
0.550,0.460,0.530,0.110,0.500,0.000,0.520,0.480,0
0.450,0.560,0.540,0.320,0.500,0.000,0.570,0.220,0
0.450,0.560,0.530,0.320,0.500,0.000,0.570,0.220,0
0.290,0.430,0.400,0.150,0.500,0.000,0.530,0.220,0
0.520,0.750,0.370,0.140,0.500,0.000,0.460,0.220,0
0.710,0.560,0.390,0.270,0.500,0.000,0.520,0.220,1
0.540,0.650,0.490,0.340,0.500,0.000,0.520,0.220,0
0.570,0.590,0.440,0.160,0.500,0.000,0.520,0.220,1
0.590,0.580,0.460,0.190,0.500,0.000,0.560,0.270,0
0.920,0.610,0.400,0.220,0.500,0.000,0.540,0.220,1
0.550,0.560,0.450,0.140,0.500,0.000,0.540,0.220,0
0.580,0.530,0.380,0.180,0.500,0.000,0.520,0.220,0
0.360,0.460,0.430,0.190,0.500,0.000,0.480,0.220,0
0.340,0.380,0.450,0.190,0.500,0.000,0.510,0.220,1
0.620,0.580,0.460,0.130,0.500,0.000,0.530,0.220,0
0.530,0.680,0.420,0.190,0.500,0.000,0.530,0.220,0
0.730,0.550,0.410,0.160,0.500,0.000,0.460,0.220,1
0.550,0.460,0.460,0.310,0.500,0.000,0.580,0.480,0
0.770,0.870,0.470,0.370,0.500,0.000,0.480,0.220,0
0.350,0.460,0.490,0.150,1.000,0.000,0.550,0.350,0
0.570,0.610,0.450,0.260,0.500,0.000,0.500,0.220,0
0.560,0.620,0.530,0.240,0.500,0.000,0.570,0.220,0
0.580,0.600,0.510,0.240,0.500,0.000,0.530,0.220,0
0.710,0.590,0.530,0.150,0.500,0.000,0.490,0.330,0
0.460,0.350,0.330,0.170,0.500,0.000,0.550,0.220,0
0.540,0.550,0.420,0.220,0.500,0.000,0.480,0.220,0
0.390,0.440,0.280,0.120,0.500,0.000,0.460,0.270,0
0.330,0.440,0.490,0.080,0.500,0.000,0.480,0.490,0
0.810,0.820,0.410,0.360,0.500,0.000,0.390,0.220,0
0.690,0.600,0.510,0.130,0.500,0.830,0.520,0.220,0
0.460,0.480,0.440,0.210,0.500,0.000,0.550,0.220,0
0.350,0.360,0.570,0.170,0.500,0.000,0.520,0.220,0
0.540,0.570,0.520,0.190,0.500,0.000,0.590,0.670,0
0.420,0.520,0.400,0.170,0.500,0.000,0.500,0.260,0
0.910,0.770,0.340,0.470,0.500,0.000,0.520,0.310,0
0.810,0.900,0.390,0.410,0.500,0.000,0.530,0.220,1
0.450,0.400,0.560,0.140,0.500,0.000,0.540,0.220,0
0.410,0.390,0.510,0.520,0.500,0.000,0.490,0.220,0
0.370,0.340,0.320,0.220,0.500,0.000,0.560,0.220,0
0.350,0.560,0.360,0.300,0.500,0.000,0.530,0.250,0
0.840,0.660,0.360,0.780,0.500,0.000,0.490,0.500,0
0.510,0.580,0.540,0.290,0.500,0.000,0.530,0.220,0
0.370,0.430,0.620,0.270,0.500,0.000,0.480,0.220,0
0.550,0.660,0.570,0.320,0.500,0.000,0.570,0.340,0
0.480,0.350,0.420,0.210,0.500,0.000,0.570,0.220,0
0.620,0.580,0.520,0.150,0.500,0.000,0.520,0.290,0
0.560,0.590,0.530,0.160,0.500,0.000,0.240,0.420,0
0.440,0.510,0.370,0.150,0.500,0.000,0.510,0.220,0
0.440,0.440,0.490,0.150,0.500,0.000,0.460,0.270,0
0.500,0.500,0.480,0.170,0.500,0.000,0.470,0.260,0
0.490,0.460,0.340,0.210,0.500,0.000,0.550,0.220,0
0.350,0.680,0.570,0.400,0.500,0.000,0.530,0.360,0
0.700,0.690,0.430,0.330,0.500,0.000,0.580,0.220,0
0.450,0.420,0.520,0.200,0.500,0.000,0.500,0.250,0
0.510,0.350,0.460,0.150,0.500,0.000,0.510,0.420,0
0.320,0.380,0.520,0.200,0.500,0.000,0.520,0.280,0
0.590,0.650,0.520,0.300,0.500,0.000,0.460,0.310,0
0.410,0.520,0.410,0.110,0.500,0.000,0.540,0.350,0
0.370,0.330,0.500,0.120,0.500,0.000,0.510,0.540,0
0.450,0.560,0.490,0.170,0.500,0.000,0.520,0.220,0
0.560,0.540,0.590,0.140,0.500,0.000,0.520,0.270,0
0.310,0.310,0.540,0.180,0.500,0.000,0.520,0.290,0
0.270,0.510,0.470,0.350,0.500,0.000,0.490,0.280,0
0.430,0.510,0.540,0.150,0.500,0.000,0.450,0.260,0
0.600,0.400,0.590,0.180,0.500,0.000,0.480,0.220,0
0.910,0.690,0.570,0.450,0.500,0.000,0.560,0.220,1
0.590,0.430,0.520,0.190,0.500,0.000,0.550,0.270,0
0.520,0.510,0.510,0.120,0.500,0.000,0.510,0.400,0
0.490,0.430,0.480,0.150,0.500,0.000,0.550,0.250,0
0.440,0.340,0.550,0.180,0.500,0.000,0.520,0.220,0
0.490,0.420,0.540,0.170,0.500,0.000,0.500,0.360,0
0.340,0.660,0.510,0.160,0.500,0.000,0.470,0.330,0
0.200,0.340,0.330,0.100,0.500,0.000,0.480,0.310,0
0.690,0.480,0.380,0.150,0.500,0.000,0.550,0.220,1
0.300,0.500,0.470,0.110,0.500,0.000,0.460,0.220,0
0.310,0.450,0.500,0.170,0.500,0.000,0.490,0.220,0
0.550,0.410,0.560,0.210,0.500,0.000,0.520,0.220,0
0.400,0.340,0.520,0.170,0.500,0.000,0.470,0.510,0
0.400,0.480,0.500,0.170,0.500,0.000,0.540,0.500,0
0.580,0.480,0.560,0.100,0.500,0.000,0.460,0.250,0
0.580,0.480,0.560,0.120,0.500,0.000,0.460,0.250,0
0.580,0.450,0.480,0.240,0.500,0.000,0.520,0.370,0
0.410,0.600,0.530,0.290,0.500,0.000,0.470,0.430,0
0.380,0.490,0.610,0.130,0.500,0.000,0.540,0.220,0
0.600,0.480,0.440,0.520,0.500,0.000,0.540,0.630,0
0.470,0.490,0.630,0.170,0.500,0.000,0.310,0.260,0
0.280,0.510,0.550,0.110,0.500,0.000,0.460,0.220,0
0.560,0.570,0.630,0.390,1.000,0.000,0.590,0.400,0
0.460,0.570,0.570,0.150,0.500,0.000,0.520,0.260,0
0.430,0.420,0.540,0.220,0.500,0.000,0.570,0.330,0
0.570,0.590,0.500,0.580,0.500,0.000,0.530,0.220,0
0.480,0.340,0.470,0.140,0.500,0.000,0.470,0.260,0
0.350,0.400,0.530,0.180,0.500,0.000,0.420,0.380,0
0.530,0.430,0.470,0.150,0.500,0.000,0.580,0.220,0
0.460,0.450,0.560,0.160,0.500,0.000,0.560,0.220,0
0.440,0.420,0.620,0.140,0.500,0.000,0.550,0.370,0
0.370,0.340,0.580,0.240,0.500,0.000,0.440,0.180,0
0.370,0.340,0.580,0.240,0.500,0.000,0.440,0.180,0
0.390,0.390,0.550,0.520,0.500,0.000,0.370,0.160,0
0.390,0.390,0.550,0.520,0.500,0.000,0.370,0.160,0
0.480,0.460,0.380,0.290,0.500,0.000,0.530,0.220,0
0.480,0.570,0.500,0.090,0.500,0.000,0.520,0.420,0
0.610,0.570,0.450,0.210,0.500,0.000,0.500,0.420,0
0.530,0.680,0.340,0.420,0.500,0.000,0.540,0.270,0
0.370,0.220,0.640,0.350,0.500,0.000,0.470,0.220,0
0.490,0.370,0.590,0.170,0.500,0.000,0.510,0.220,0
0.510,0.480,0.580,0.220,0.500,0.000,0.500,0.280,0
0.530,0.530,0.530,0.170,0.500,0.000,0.490,0.370,0
0.290,0.680,0.470,0.260,0.500,0.000,0.470,0.370,0
0.500,0.450,0.490,0.150,0.500,0.000,0.550,0.430,0
0.330,0.280,0.310,0.240,0.500,0.000,0.530,0.220,0
0.850,0.850,0.300,0.310,0.500,0.000,0.550,0.420,0
0.430,0.390,0.510,0.280,0.500,0.000,0.400,0.220,0
0.340,0.350,0.610,0.190,0.500,0.000,0.520,0.250,0
0.550,0.530,0.560,0.290,0.500,0.000,0.480,0.220,0
0.660,0.620,0.520,0.170,0.500,0.000,0.490,0.220,0
0.440,0.410,0.580,0.200,0.500,0.000,0.570,0.250,0
0.370,0.620,0.340,0.250,0.500,0.000,0.510,0.220,0
0.450,0.560,0.510,0.640,0.500,0.000,0.540,0.220,0
0.610,0.540,0.490,0.190,0.500,0.000,0.540,0.470,0
0.440,0.530,0.520,0.370,0.500,0.000,0.500,0.220,0
0.440,0.530,0.520,0.370,0.500,0.000,0.500,0.220,0
0.320,0.340,0.610,0.170,0.500,0.000,0.520,0.320,0
0.510,0.680,0.490,0.590,0.500,0.000,0.540,0.270,0
0.410,0.430,0.500,0.280,0.500,0.000,0.500,0.220,0
0.300,0.500,0.340,0.260,0.500,0.000,0.510,0.220,0
0.490,0.400,0.340,0.260,0.500,0.000,0.500,0.220,0
0.340,0.400,0.300,0.230,0.500,0.000,0.510,0.220,0
0.430,0.440,0.300,0.180,0.500,0.000,0.510,0.220,0
0.430,0.450,0.370,0.120,0.500,0.000,0.480,0.220,0
0.450,0.570,0.300,0.170,0.500,0.000,0.510,0.220,0
0.420,0.440,0.330,0.170,0.500,0.000,0.540,0.270,0
0.520,0.500,0.530,0.100,0.500,0.000,0.480,0.220,0
0.530,0.560,0.490,0.460,0.500,0.000,0.520,0.220,0
0.450,0.540,0.540,0.620,0.500,0.000,0.530,0.220,0
0.510,0.430,0.630,0.180,0.500,0.000,0.520,0.220,0
0.510,0.520,0.480,0.500,0.500,0.000,0.510,0.220,0
0.550,0.490,0.500,0.460,0.500,0.000,0.520,0.250,0
0.500,0.460,0.520,0.160,0.500,0.000,0.520,0.260,0
0.500,0.530,0.450,0.440,0.500,0.000,0.490,0.220,0
0.450,0.590,0.530,0.740,0.500,0.000,0.470,0.250,0
0.570,0.610,0.550,0.670,0.500,0.000,0.480,0.220,0
0.540,0.450,0.620,0.130,0.500,0.000,0.520,0.260,0
0.670,0.510,0.530,0.280,0.500,0.000,0.510,0.220,0
0.350,0.490,0.470,0.220,0.500,0.000,0.500,0.280,0
0.430,0.510,0.600,0.250,0.500,0.000,0.550,0.220,0
0.400,0.450,0.420,0.170,0.500,0.000,0.540,0.260,0
0.890,0.810,0.360,0.710,0.500,0.000,0.550,0.630,0
0.580,0.550,0.520,0.220,0.500,0.000,0.440,0.220,0
0.590,0.570,0.460,0.140,0.500,0.000,0.520,0.220,0
0.490,0.410,0.320,0.210,0.500,0.000,0.500,0.320,0
0.350,0.530,0.350,0.330,0.500,0.000,0.500,0.320,0
0.500,0.460,0.420,0.320,0.500,0.000,0.560,0.550,0
0.500,0.450,0.490,0.300,0.500,0.000,0.470,0.400,0
0.460,0.410,0.500,0.440,0.500,0.000,0.530,0.220,0
0.400,0.510,0.420,0.130,0.500,0.000,0.450,0.250,0
0.700,0.730,0.370,0.370,0.500,0.000,0.480,0.310,0
0.650,0.610,0.390,0.300,0.500,0.000,0.570,0.280,0
0.470,0.430,0.350,0.320,0.500,0.000,0.540,0.220,0
0.230,0.340,0.410,0.280,0.500,0.000,0.500,0.270,0
0.850,0.560,0.330,0.380,1.000,0.000,0.550,0.250,0
0.590,0.530,0.470,0.260,0.500,0.000,0.530,0.310,0
0.670,0.630,0.340,0.410,0.500,0.000,0.600,0.330,0
0.700,0.730,0.380,0.360,0.500,0.000,0.540,0.220,0
0.540,0.510,0.540,0.520,0.500,0.000,0.470,0.250,0
0.840,0.630,0.380,0.230,0.500,0.000,0.530,0.220,0
0.890,0.770,0.360,0.340,0.500,0.000,0.440,0.220,0
0.480,0.430,0.450,0.170,0.500,0.000,0.480,0.370,0
0.360,0.350,0.470,0.220,0.500,0.000,0.440,0.310,0
0.570,0.490,0.480,0.160,0.500,0.000,0.510,0.220,0
0.430,0.520,0.530,0.520,1.000,0.000,0.490,0.220,0
0.380,0.490,0.540,1.000,0.500,0.000,0.500,0.270,0
0.840,0.870,0.450,0.540,0.500,0.000,0.280,0.220,0
0.270,0.560,0.560,0.180,0.500,0.000,0.520,0.220,0
0.890,0.820,0.600,0.490,0.500,0.000,0.550,0.220,1
0.860,0.920,0.500,0.370,1.000,0.000,0.530,0.320,0
0.370,0.550,0.290,0.320,0.500,0.000,0.510,0.220,0
0.870,0.830,0.570,0.360,0.500,0.000,0.360,0.220,0
0.430,0.450,0.540,0.140,0.500,0.000,0.500,0.310,0
0.520,0.480,0.540,0.280,0.500,0.000,0.540,0.220,0
0.770,0.600,0.420,0.330,0.500,0.000,0.570,0.220,1
0.760,0.740,0.560,0.340,0.500,0.000,0.510,0.300,1
