0.690,0.390,0.520,0.120,0.500,0.000,0.380,0.350,0
0.560,0.480,0.500,0.300,0.500,0.000,0.510,0.220,0
0.450,0.460,0.610,0.200,0.500,0.000,0.620,0.220,0
0.490,0.450,0.530,0.160,0.500,0.000,0.490,0.310,0
0.510,0.460,0.570,0.250,0.500,0.000,0.530,0.220,0
0.490,0.450,0.460,0.180,0.500,0.000,0.490,0.310,0
0.520,0.460,0.510,0.180,0.500,0.000,0.500,0.220,0
0.550,0.590,0.520,0.100,0.500,0.000,0.530,0.220,0
0.390,0.580,0.500,0.100,0.500,0.000,0.510,0.250,0
0.570,0.490,0.500,0.200,0.500,0.000,0.510,0.280,0
0.620,0.430,0.490,0.290,0.500,0.000,0.500,0.270,0
0.450,0.410,0.490,0.140,1.000,0.000,0.530,0.300,0
0.470,0.490,0.600,0.150,0.500,0.000,0.380,0.220,0
0.460,0.460,0.530,0.230,0.500,0.000,0.510,0.220,0
0.480,0.420,0.480,0.190,0.500,0.000,0.580,0.220,0
0.430,0.450,0.530,0.190,0.500,0.000,0.560,0.220,0
0.280,0.360,0.550,0.150,0.500,0.000,0.570,0.220,0
0.450,0.470,0.530,0.150,0.500,0.000,0.520,0.270,0
0.550,0.630,0.540,0.160,0.500,0.000,0.450,0.270,0
0.460,0.620,0.540,0.250,0.500,0.000,0.460,0.220,0
0.530,0.590,0.480,0.140,0.500,0.000,0.510,0.220,0
0.420,0.530,0.570,0.170,0.500,0.000,0.490,0.220,0
0.520,0.460,0.560,0.200,0.500,0.000,0.500,0.220,0
0.560,0.480,0.500,0.170,0.500,0.000,0.510,0.260,0
0.770,0.570,0.450,0.170,0.500,0.000,0.530,0.220,0
0.450,0.450,0.520,0.170,0.500,0.000,0.540,0.220,0
0.280,0.510,0.550,0.190,0.500,0.000,0.570,0.220,0
0.510,0.510,0.560,0.280,0.500,0.000,0.540,0.270,0
0.480,0.560,0.490,0.320,0.500,0.000,0.500,0.220,0
0.590,0.460,0.480,0.460,0.500,0.000,0.490,0.220,0
0.530,0.450,0.530,0.180,0.500,0.000,0.420,0.220,0
0.450,0.270,0.500,0.330,0.500,0.000,0.530,0.260,0
0.480,0.500,0.560,0.110,0.500,0.000,0.330,0.220,0
0.350,0.470,0.530,0.190,0.500,0.000,0.480,0.220,0
0.460,0.430,0.500,0.240,0.500,0.000,0.480,0.310,0
0.430,0.460,0.500,0.210,0.500,0.000,0.490,0.340,0
0.610,0.550,0.510,0.260,0.500,0.000,0.520,0.220,0
0.590,0.470,0.510,0.530,0.500,0.000,0.530,0.260,0
0.400,0.600,0.500,0.160,0.500,0.000,0.510,0.220,0
0.640,0.440,0.510,0.350,0.500,0.000,0.530,0.220,0
0.450,0.520,0.500,0.120,0.500,0.000,0.600,0.220,0
0.380,0.400,0.590,0.250,0.500,0.000,0.440,0.220,0
0.390,0.390,0.590,0.250,0.500,0.000,0.450,0.220,0
0.540,0.550,0.560,0.140,0.500,0.000,0.500,0.250,0
0.450,0.500,0.570,0.290,0.500,0.000,0.440,0.110,0
0.610,0.380,0.570,0.360,0.500,0.000,0.440,0.210,0
0.610,0.380,0.570,0.360,0.500,0.000,0.440,0.210,0
0.430,0.330,0.540,0.370,0.500,0.000,0.380,0.160,0
0.430,0.330,0.540,0.370,0.500,0.000,0.380,0.160,0
0.510,0.390,0.580,0.190,0.500,0.000,0.470,0.220,0
0.350,0.330,0.480,0.420,0.500,0.000,0.470,0.430,0
0.460,0.350,0.690,0.180,0.500,0.000,0.300,0.250,0
0.460,0.350,0.690,0.180,0.500,0.000,0.300,0.250,0
0.570,0.430,0.520,0.300,0.500,0.000,0.370,0.110,0
0.570,0.430,0.520,0.300,0.500,0.000,0.370,0.110,0
0.590,0.510,0.480,0.120,0.500,0.000,0.540,0.310,0
0.590,0.510,0.480,0.120,0.500,0.000,0.540,0.310,0
0.610,0.480,0.560,0.190,0.500,0.000,0.530,0.310,0
0.610,0.480,0.560,0.190,0.500,0.000,0.530,0.310,0
0.440,0.560,0.520,0.180,0.500,0.000,0.500,0.110,0
0.360,0.560,0.520,0.180,0.500,0.000,0.450,0.160,0
0.370,0.440,0.640,0.480,0.500,0.000,0.360,0.270,0
0.720,0.370,0.630,0.380,0.500,0.000,0.400,0.140,0
0.720,0.370,0.630,0.380,0.500,0.000,0.400,0.140,0
0.440,0.360,0.640,0.450,0.500,0.000,0.530,0.110,0
0.580,0.450,0.550,0.270,0.500,0.000,0.480,0.110,0
0.630,0.640,0.450,0.260,0.500,0.000,0.430,0.220,0
0.630,0.640,0.450,0.260,0.500,0.000,0.430,0.220,0
0.430,0.330,0.670,0.120,0.500,0.000,0.450,0.230,0
0.430,0.330,0.670,0.120,0.500,0.000,0.430,0.230,0
0.580,0.440,0.500,0.260,0.500,0.000,0.520,0.220,0
0.380,0.430,0.530,0.220,0.500,0.000,0.480,0.110,0
0.400,0.450,0.610,0.290,0.500,0.000,0.440,0.220,0
0.400,0.450,0.610,0.290,0.500,0.000,0.440,0.220,0
0.340,0.340,0.650,0.400,0.500,0.000,0.320,0.160,0
0.430,0.220,0.790,0.790,0.500,0.000,0.220,0.000,0
0.350,0.210,1.000,0.800,0.500,0.000,0.130,0.010,0
0.350,0.210,1.000,0.800,0.500,0.000,0.130,0.010,0
0.560,0.350,0.470,0.410,0.500,0.000,0.500,0.220,0
0.560,0.350,0.470,0.350,0.500,0.000,0.520,0.220,0
0.540,0.440,0.550,0.480,0.500,0.000,0.470,0.220,0
0.350,0.390,0.560,0.200,0.500,0.000,0.490,0.410,0
0.480,0.460,0.580,0.160,0.500,0.000,0.450,0.220,0
0.480,0.550,0.480,0.100,0.500,0.000,0.550,0.220,0
0.690,0.540,0.550,0.230,0.500,0.000,0.730,0.220,0
0.730,0.600,0.470,0.200,0.500,0.000,0.720,0.220,0
0.780,0.820,0.560,0.210,0.500,0.000,0.690,0.220,0
0.460,0.330,0.450,0.220,0.500,0.000,0.410,0.370,0
0.520,0.430,0.610,0.220,0.500,0.000,0.450,0.220,0
0.520,0.430,0.610,0.220,0.500,0.000,0.450,0.220,0
0.320,0.440,0.540,0.210,0.500,0.000,0.400,0.190,0
0.320,0.440,0.540,0.210,0.500,0.000,0.400,0.190,0
0.480,0.410,0.520,0.330,0.500,0.000,0.510,0.260,0
0.460,0.390,0.540,0.220,0.500,0.000,0.480,0.250,0
0.460,0.390,0.540,0.220,0.500,0.000,0.480,0.250,0
0.420,0.500,0.640,0.130,0.500,0.000,0.490,0.220,0
0.460,0.540,0.590,0.410,0.500,0.000,0.530,0.210,0
0.460,0.540,0.590,0.410,0.500,0.000,0.530,0.210,0
0.380,0.500,0.520,0.440,0.500,0.000,0.540,0.110,0
0.380,0.500,0.520,0.440,0.500,0.000,0.540,0.110,0
0.510,0.520,0.580,0.170,0.500,0.000,0.470,0.280,0
0.500,0.500,0.620,0.230,0.500,0.000,0.350,0.110,0
0.530,0.570,0.600,0.360,0.500,0.000,0.500,0.220,0
0.530,0.570,0.600,0.360,0.500,0.000,0.500,0.220,0
0.370,0.300,0.620,0.430,0.500,0.000,0.440,0.390,0
0.370,0.300,0.620,0.430,0.500,0.000,0.440,0.390,0
0.490,0.400,0.580,0.230,0.500,0.000,0.470,0.270,0
0.370,0.370,0.510,0.380,0.500,0.000,0.440,0.220,0
0.510,0.400,0.500,0.280,0.500,0.000,0.480,0.270,0
0.340,0.250,0.550,0.280,0.500,0.000,0.510,0.490,0
0.590,0.540,0.530,0.140,0.500,0.000,0.480,0.220,0
0.500,0.480,0.480,0.230,0.500,0.000,0.530,0.680,0
0.560,0.420,0.520,0.140,0.500,0.000,0.510,0.220,0
0.460,0.420,0.510,0.160,0.500,0.000,0.560,0.220,0
0.600,0.510,0.490,0.180,0.500,0.000,0.530,0.380,0
0.490,0.380,0.560,0.090,0.500,0.000,0.460,0.220,0
0.380,0.400,0.530,0.120,0.500,0.000,0.550,0.220,0
0.550,0.550,0.520,0.130,0.500,0.000,0.530,0.250,0
0.460,0.440,0.580,0.170,0.500,0.000,0.550,0.220,0
0.340,0.460,0.520,0.190,0.500,0.000,0.530,0.260,0
0.580,0.560,0.460,0.140,0.500,0.000,0.510,0.220,0
0.440,0.710,0.500,0.210,0.500,0.000,0.540,0.270,0
0.410,0.490,0.470,0.090,0.500,0.000,0.490,0.220,0
0.440,0.510,0.530,0.300,0.500,0.000,0.530,0.220,0
0.540,0.510,0.560,0.150,0.500,0.000,0.540,0.310,0
0.460,0.380,0.510,0.200,0.500,0.000,0.510,0.220,0
0.410,0.400,0.560,0.170,0.500,0.000,0.560,0.220,0
0.590,0.550,0.570,0.180,0.500,0.000,0.510,0.220,0
0.480,0.510,0.500,0.240,0.500,0.000,0.540,0.380,0
0.390,0.300,0.630,0.200,0.500,0.000,0.430,0.470,0
0.530,0.490,0.470,0.210,0.500,0.000,0.530,0.220,0
0.420,0.430,0.670,0.700,0.500,0.000,0.420,0.250,0
0.560,0.550,0.570,0.150,0.500,0.000,0.540,0.250,0
0.370,0.550,0.520,0.130,0.500,0.000,0.420,0.800,0
0.540,0.500,0.510,0.260,0.500,0.000,0.520,0.220,0
0.600,0.640,0.560,0.360,0.500,0.000,0.460,0.270,0
0.390,0.450,0.510,0.290,0.500,0.000,0.540,0.220,0
0.430,0.470,0.470,0.180,0.500,0.000,0.470,0.220,0
0.520,0.470,0.580,0.180,0.500,0.000,0.340,0.110,0
0.520,0.470,0.580,0.180,0.500,0.000,0.340,0.110,0
0.500,0.450,0.510,0.190,0.500,0.000,0.530,0.250,0
0.610,0.500,0.610,0.210,0.500,0.000,0.550,0.540,0
0.500,0.520,0.510,0.220,0.500,0.000,0.460,0.370,0
0.620,0.330,0.490,0.240,0.500,0.000,0.510,0.420,0
0.560,0.520,0.460,0.170,0.500,0.000,0.490,0.730,0
0.520,0.560,0.550,0.160,0.500,0.000,0.530,0.390,0
0.530,0.480,0.510,0.180,0.500,0.000,0.520,0.270,0
0.510,0.480,0.510,0.190,0.500,0.000,0.510,0.270,0
0.510,0.480,0.510,0.260,0.500,0.000,0.510,0.270,0
0.530,0.480,0.510,0.180,0.500,0.000,0.510,0.270,0
0.600,0.460,0.510,0.100,0.500,0.000,0.480,0.310,0
0.600,0.460,0.510,0.100,0.500,0.000,0.480,0.310,0
0.360,0.370,0.630,0.250,0.500,0.000,0.300,0.220,0
0.300,0.450,0.550,0.190,0.500,0.000,0.530,0.400,0
0.440,0.400,0.530,0.190,0.500,0.000,0.480,0.270,0
0.330,0.370,0.490,0.220,0.500,0.000,0.550,0.220,0
0.390,0.390,0.650,0.160,0.500,0.000,0.450,0.220,0
0.510,0.590,0.550,0.210,0.500,0.000,0.520,0.220,0
0.410,0.350,0.600,0.220,0.500,0.000,0.560,0.790,0
0.410,0.490,0.550,0.130,0.500,0.000,0.550,0.220,0
0.230,0.290,0.460,0.000,0.500,0.000,0.430,0.310,0
0.380,0.340,0.550,0.440,0.500,0.000,0.480,0.260,0
0.630,0.640,0.490,0.200,0.500,0.000,0.520,0.250,0
0.480,0.440,0.460,0.370,0.500,0.000,0.460,0.360,0
0.500,0.490,0.460,0.220,0.500,0.000,0.530,0.250,0
0.620,0.420,0.470,0.160,0.500,0.000,0.520,0.220,0
0.500,0.450,0.520,0.180,0.500,0.000,0.520,0.220,0
0.590,0.510,0.470,0.210,0.500,0.000,0.470,0.220,0
0.390,0.470,0.490,0.200,0.500,0.000,0.530,0.260,0
0.490,0.480,0.520,0.240,0.500,0.000,0.500,0.220,0
0.590,0.480,0.490,0.420,0.500,0.000,0.520,0.220,0
0.570,0.350,0.500,0.430,0.500,0.000,0.530,0.220,0
0.610,0.520,0.500,0.440,0.500,0.000,0.530,0.220,0
0.630,0.430,0.480,0.110,0.500,0.000,0.510,0.220,0
0.630,0.430,0.480,0.110,0.500,0.000,0.510,0.220,0
0.520,0.450,0.530,0.340,0.500,0.000,0.520,0.440,0
0.540,0.480,0.550,0.330,0.500,0.000,0.550,0.400,0
0.420,0.500,0.590,0.170,0.500,0.000,0.510,0.220,0
0.540,0.550,0.550,0.400,0.500,0.000,0.530,0.220,0
0.310,0.310,0.570,0.150,0.500,0.000,0.500,0.220,0
0.380,0.420,0.500,0.190,0.500,0.000,0.440,0.220,0
0.330,0.360,0.620,0.260,0.500,0.000,0.550,0.220,0
0.380,0.420,0.500,0.190,0.500,0.000,0.440,0.220,0
0.470,0.560,0.580,0.190,0.500,0.000,0.440,0.640,0
0.320,0.320,0.520,0.180,0.500,0.000,0.480,0.340,0
0.280,0.270,0.500,0.140,0.500,0.000,0.500,0.280,0
0.410,0.460,0.570,0.250,0.500,0.000,0.570,0.380,0
0.440,0.540,0.510,0.160,0.500,0.000,0.580,0.220,0
0.440,0.550,0.510,0.160,0.500,0.000,0.600,0.220,0
0.400,0.560,0.530,0.150,0.500,0.000,0.490,0.220,0
0.580,0.550,0.510,0.130,0.500,0.000,0.520,0.220,0
0.550,0.690,0.510,0.120,0.500,0.000,0.510,0.220,0
0.440,0.490,0.490,0.270,0.500,0.000,0.520,0.220,0
0.250,0.260,0.530,0.170,0.500,0.000,0.450,0.220,0
0.490,0.460,0.540,0.180,0.500,0.000,0.350,0.220,0
0.420,0.370,0.540,0.170,0.500,0.000,0.510,0.220,0
0.420,0.450,0.750,0.210,0.500,0.000,0.480,0.220,0
0.390,0.450,0.750,0.170,0.500,0.000,0.510,0.220,0
0.630,0.540,0.530,0.270,0.500,0.000,0.490,0.220,0
0.400,0.440,0.500,0.130,0.500,0.000,0.520,0.390,0
0.620,0.600,0.540,0.220,0.500,0.000,0.540,0.270,0
0.330,0.460,0.530,0.120,0.500,0.000,0.500,0.270,0
0.570,0.360,0.510,0.250,0.500,0.000,0.540,0.250,0
0.450,0.760,0.510,0.250,0.500,0.000,0.590,0.220,0
0.480,0.440,0.510,0.240,0.500,0.000,0.490,0.220,0
0.590,0.640,0.440,0.260,0.500,0.000,0.500,0.220,0
0.790,0.560,0.530,0.190,0.500,0.000,0.470,0.350,0
0.520,0.500,0.600,0.200,0.500,0.000,0.520,0.220,0
0.590,0.460,0.570,0.170,0.500,0.000,0.520,0.220,0
0.530,0.420,0.530,0.190,0.500,0.000,0.470,0.220,0
0.590,0.460,0.550,0.170,0.500,0.000,0.520,0.250,0
0.520,0.510,0.480,0.120,0.500,0.000,0.540,0.310,0
0.470,0.460,0.490,0.270,0.500,0.000,0.590,0.220,0
0.500,0.460,0.490,0.270,0.500,0.000,0.600,0.220,0
0.500,0.440,0.570,0.280,0.500,0.000,0.570,0.220,0
0.460,0.470,0.620,0.300,0.500,0.000,0.380,0.220,0
0.590,0.700,0.460,0.190,0.500,0.000,0.540,0.440,0
0.190,0.410,0.550,0.130,0.500,0.000,0.520,0.250,0
0.270,0.430,0.500,0.130,0.500,0.000,0.540,0.310,0
0.420,0.460,0.440,0.170,0.500,0.000,0.510,0.420,0
0.480,0.390,0.560,0.230,0.500,0.000,0.600,0.220,0
0.470,0.590,0.560,0.090,0.500,0.000,0.500,0.220,0
0.400,0.280,0.580,0.440,0.500,0.000,0.410,0.220,0
0.540,0.350,0.550,0.190,0.500,0.000,0.300,0.220,0
0.510,0.490,0.480,0.550,0.500,0.000,0.520,0.580,0
0.500,0.550,0.520,0.160,0.500,0.000,0.510,0.310,0
0.650,0.630,0.470,0.220,0.500,0.000,0.520,0.270,0
0.410,0.480,0.510,0.200,0.500,0.000,0.510,0.220,0
0.250,0.400,0.540,0.160,0.500,0.000,0.430,0.220,0
0.630,0.560,0.520,0.210,0.500,0.000,0.500,0.220,0
0.560,0.680,0.420,0.360,0.500,0.000,0.490,0.220,0
0.460,0.520,0.510,0.130,0.500,0.000,0.470,0.220,0
0.500,0.400,0.570,0.170,0.500,0.000,0.590,0.220,0
0.530,0.520,0.490,0.270,0.500,0.000,0.510,0.220,0
0.500,0.470,0.560,0.310,0.500,0.000,0.560,0.260,0
0.240,0.250,0.570,0.280,0.500,0.000,0.510,0.110,0
0.590,0.480,0.490,0.490,0.500,0.000,0.360,0.320,0
0.640,0.440,0.560,0.150,0.500,0.000,0.560,0.220,0
0.480,0.580,0.470,0.170,0.500,0.000,0.530,0.740,0
0.470,0.500,0.600,0.630,0.500,0.000,0.380,0.160,0
0.470,0.380,0.580,0.190,0.500,0.000,0.570,0.220,0
0.410,0.450,0.460,0.230,0.500,0.000,0.500,0.700,0
0.380,0.480,0.570,0.300,0.500,0.000,0.410,0.110,0
0.600,0.610,0.540,0.110,0.500,0.000,0.460,0.220,0
