56.000,0.000,95.000,0.000,54.000,1.000,39.000,41.000,2.000,0
37.000,0.000,106.000,0.000,24.000,-2.000,69.000,83.000,14.000,0
54.000,1.000,82.000,0.000,54.000,0.000,28.000,28.000,0.000,0
37.000,0.000,106.000,0.000,24.000,-13.000,68.000,82.000,14.000,0
37.000,0.000,76.000,0.000,34.000,19.000,39.000,43.000,4.000,0
37.000,0.000,95.000,0.000,10.000,14.000,58.000,84.000,26.000,0
37.000,0.000,77.000,0.000,38.000,4.000,39.000,38.000,0.000,0
45.000,0.000,106.000,0.000,46.000,14.000,61.000,60.000,0.000,0
48.000,0.000,95.000,0.000,46.000,0.000,47.000,49.000,2.000,0
54.000,-2.000,78.000,-1.000,54.000,0.000,24.000,24.000,0.000,0
45.000,0.000,93.000,0.000,44.000,-4.000,48.000,50.000,2.000,0
53.000,1.000,78.000,0.000,52.000,-7.000,25.000,26.000,2.000,0
49.000,0.000,88.000,1.000,50.000,19.000,40.000,39.000,0.000,0
49.000,0.000,88.000,0.000,46.000,-6.000,39.000,41.000,2.000,0
43.000,0.000,81.000,-5.000,42.000,-1.000,37.000,39.000,2.000,0
51.000,-2.000,87.000,0.000,50.000,-13.000,36.000,38.000,2.000,0
56.000,4.000,91.000,0.000,56.000,6.000,35.000,34.000,0.000,0
37.000,0.000,104.000,-1.000,16.000,-5.000,67.000,88.000,22.000,0
37.000,0.000,78.000,0.000,2.000,11.000,42.000,75.000,34.000,0
41.000,0.000,88.000,0.000,42.000,1.000,47.000,47.000,0.000,0
44.000,1.000,108.000,0.000,44.000,3.000,64.000,64.000,0.000,0
37.000,0.000,100.000,0.000,30.000,-3.000,64.000,69.000,6.000,0
46.000,4.000,87.000,0.000,44.000,-19.000,41.000,43.000,2.000,0
42.000,-1.000,87.000,0.000,42.000,0.000,45.000,46.000,2.000,0
37.000,0.000,83.000,0.000,0.000,3.000,46.000,83.000,36.000,0
46.000,0.000,81.000,1.000,46.000,8.000,35.000,35.000,0.000,0
44.000,2.000,88.000,0.000,44.000,12.000,44.000,44.000,0.000,0
41.000,3.000,76.000,0.000,42.000,13.000,35.000,35.000,0.000,0
37.000,0.000,81.000,3.000,34.000,1.000,43.000,47.000,4.000,0
37.000,0.000,82.000,-3.000,8.000,0.000,45.000,74.000,30.000,0
44.000,0.000,86.000,-1.000,44.000,8.000,42.000,42.000,0.000,0
37.000,0.000,80.000,0.000,10.000,29.000,43.000,70.000,26.000,0
44.000,3.000,77.000,0.000,44.000,23.000,33.000,33.000,0.000,0
38.000,1.000,76.000,0.000,38.000,11.000,38.000,37.000,0.000,0
50.000,0.000,78.000,-6.000,50.000,0.000,29.000,29.000,0.000,0
46.000,0.000,100.000,0.000,44.000,-11.000,54.000,56.000,2.000,0
40.000,0.000,80.000,0.000,38.000,2.000,40.000,41.000,2.000,0
47.000,5.000,84.000,0.000,46.000,0.000,37.000,38.000,0.000,0
43.000,5.000,90.000,0.000,42.000,0.000,47.000,49.000,2.000,0
43.000,0.000,78.000,0.000,42.000,-1.000,35.000,37.000,2.000,0
45.000,0.000,81.000,0.000,46.000,5.000,36.000,35.000,0.000,0
37.000,0.000,77.000,7.000,16.000,7.000,40.000,61.000,22.000,0
45.000,0.000,86.000,7.000,44.000,0.000,42.000,42.000,0.000,0
41.000,-1.000,76.000,0.000,38.000,-14.000,35.000,37.000,2.000,0
45.000,1.000,76.000,-2.000,44.000,-4.000,31.000,32.000,0.000,0
41.000,0.000,84.000,2.000,38.000,-4.000,43.000,45.000,2.000,0
56.000,0.000,86.000,0.000,54.000,-30.000,30.000,32.000,2.000,0
37.000,0.000,77.000,-1.000,20.000,-4.000,40.000,56.000,16.000,0
44.000,0.000,82.000,-5.000,44.000,-1.000,38.000,38.000,0.000,0
39.000,-5.000,76.000,-1.000,-2.000,0.000,37.000,79.000,42.000,0
38.000,0.000,82.000,0.000,38.000,11.000,44.000,43.000,0.000,0
39.000,0.000,106.000,6.000,38.000,0.000,68.000,67.000,0.000,0
42.000,-3.000,86.000,0.000,42.000,0.000,45.000,45.000,0.000,0
44.000,-2.000,86.000,0.000,44.000,0.000,42.000,42.000,0.000,0
37.000,0.000,100.000,0.000,30.000,-11.000,64.000,69.000,6.000,0
48.000,-4.000,84.000,0.000,46.000,-1.000,36.000,38.000,2.000,0
57.000,0.000,88.000,0.000,56.000,0.000,31.000,31.000,0.000,0
47.000,0.000,88.000,-2.000,46.000,0.000,40.000,41.000,0.000,0
37.000,0.000,83.000,0.000,8.000,14.000,46.000,75.000,30.000,0
39.000,-1.000,78.000,-5.000,38.000,0.000,39.000,39.000,0.000,0
37.000,-1.000,79.000,-3.000,20.000,-7.000,42.000,58.000,16.000,0
37.000,0.000,104.000,0.000,18.000,21.000,67.000,86.000,18.000,0
44.000,0.000,85.000,0.000,44.000,16.000,41.000,41.000,0.000,0
38.000,-5.000,97.000,0.000,38.000,0.000,59.000,59.000,0.000,0
41.000,0.000,77.000,0.000,38.000,-1.000,37.000,39.000,2.000,0
45.000,0.000,88.000,0.000,44.000,-6.000,42.000,44.000,2.000,0
53.000,0.000,108.000,0.000,52.000,-7.000,55.000,56.000,2.000,0
51.000,4.000,79.000,0.000,52.000,14.000,27.000,27.000,0.000,0
39.000,0.000,76.000,-2.000,38.000,0.000,36.000,37.000,0.000,0
36.000,-5.000,81.000,0.000,36.000,0.000,45.000,45.000,0.000,0
56.000,1.000,86.000,0.000,54.000,-8.000,31.000,32.000,2.000,0
51.000,1.000,88.000,0.000,50.000,-7.000,36.000,39.000,2.000,0
58.000,2.000,86.000,0.000,56.000,0.000,28.000,29.000,2.000,0
46.000,1.000,86.000,0.000,44.000,-12.000,41.000,42.000,2.000,0
39.000,-1.000,79.000,-3.000,38.000,0.000,40.000,41.000,0.000,0
37.000,0.000,106.000,0.000,34.000,-1.000,69.000,72.000,4.000,0
44.000,-8.000,88.000,0.000,44.000,0.000,44.000,44.000,0.000,0
43.000,0.000,77.000,-2.000,42.000,0.000,34.000,35.000,2.000,0
40.000,4.000,90.000,0.000,38.000,0.000,49.000,51.000,2.000,0
37.000,0.000,83.000,0.000,8.000,19.000,47.000,75.000,28.000,0
45.000,0.000,81.000,0.000,46.000,19.000,36.000,35.000,0.000,0
59.000,0.000,87.000,0.000,60.000,18.000,28.000,28.000,0.000,0
37.000,0.000,82.000,0.000,26.000,-15.000,45.000,56.000,10.000,0
37.000,0.000,83.000,0.000,30.000,24.000,46.000,52.000,6.000,0
56.000,-5.000,107.000,0.000,56.000,3.000,51.000,50.000,0.000,0
37.000,0.000,80.000,4.000,28.000,0.000,43.000,52.000,8.000,0
49.000,3.000,88.000,0.000,50.000,0.000,39.000,39.000,0.000,0
36.000,3.000,75.000,0.000,36.000,0.000,39.000,39.000,0.000,0
42.000,5.000,102.000,0.000,42.000,0.000,60.000,60.000,0.000,0
42.000,0.000,86.000,-5.000,42.000,0.000,45.000,45.000,0.000,0
43.000,0.000,108.000,0.000,42.000,-2.000,64.000,66.000,2.000,0
55.000,-3.000,90.000,0.000,54.000,-12.000,34.000,35.000,2.000,0
44.000,0.000,75.000,-1.000,44.000,9.000,31.000,31.000,0.000,0
41.000,0.000,86.000,3.000,42.000,20.000,46.000,45.000,0.000,0
37.000,0.000,76.000,0.000,20.000,17.000,40.000,55.000,16.000,0
37.000,-54.000,106.000,-2.000,36.000,0.000,69.000,69.000,0.000,0
48.000,5.000,88.000,0.000,46.000,0.000,40.000,41.000,2.000,0
48.000,-3.000,80.000,0.000,46.000,-5.000,32.000,34.000,2.000,0
51.000,-4.000,84.000,0.000,50.000,-4.000,34.000,35.000,2.000,0
37.000,0.000,80.000,0.000,36.000,5.000,43.000,44.000,0.000,0
53.000,0.000,104.000,1.000,54.000,4.000,51.000,49.000,0.000,0
38.000,1.000,92.000,0.000,28.000,20.000,54.000,64.000,10.000,0
37.000,0.000,76.000,1.000,26.000,0.000,40.000,50.000,10.000,0
37.000,0.000,78.000,0.000,16.000,11.000,41.000,63.000,22.000,0
37.000,0.000,77.000,0.000,38.000,17.000,39.000,38.000,0.000,0
45.000,-1.000,77.000,-5.000,44.000,-8.000,32.000,33.000,0.000,0
41.000,0.000,106.000,0.000,38.000,0.000,65.000,67.000,2.000,0
37.000,0.000,76.000,4.000,28.000,-6.000,40.000,48.000,8.000,0
48.000,0.000,87.000,8.000,46.000,0.000,39.000,41.000,2.000,0
45.000,2.000,79.000,0.000,46.000,29.000,33.000,32.000,0.000,0
37.000,0.000,95.000,0.000,28.000,29.000,58.000,67.000,8.000,0
37.000,0.000,77.000,0.000,26.000,0.000,41.000,52.000,10.000,0
37.000,4.000,81.000,0.000,36.000,-2.000,43.000,44.000,2.000,0
37.000,0.000,77.000,0.000,24.000,-16.000,40.000,54.000,14.000,0
42.000,2.000,77.000,8.000,42.000,0.000,35.000,36.000,0.000,0
46.000,0.000,91.000,5.000,46.000,0.000,45.000,44.000,0.000,0
37.000,0.000,76.000,-5.000,36.000,-15.000,39.000,40.000,2.000,0
37.000,0.000,77.000,0.000,6.000,-10.000,40.000,72.000,32.000,0
46.000,0.000,83.000,-1.000,44.000,-25.000,37.000,39.000,2.000,0
43.000,0.000,81.000,-1.000,42.000,-13.000,37.000,39.000,2.000,0
37.000,0.000,78.000,0.000,2.000,-13.000,41.000,75.000,34.000,0
37.000,0.000,77.000,6.000,36.000,-7.000,39.000,41.000,2.000,0
37.000,0.000,108.000,2.000,36.000,0.000,70.000,71.000,2.000,0
43.000,-1.000,77.000,0.000,42.000,0.000,34.000,35.000,2.000,0
45.000,0.000,87.000,2.000,44.000,-19.000,42.000,43.000,2.000,0
51.000,-2.000,77.000,0.000,50.000,-13.000,26.000,28.000,2.000,0
44.000,0.000,81.000,0.000,44.000,21.000,38.000,37.000,0.000,0
37.000,0.000,105.000,-4.000,16.000,-21.000,68.000,89.000,22.000,0
44.000,0.000,81.000,0.000,42.000,-18.000,38.000,40.000,2.000,0
37.000,0.000,105.000,0.000,30.000,-8.000,68.000,74.000,6.000,0
37.000,0.000,76.000,144.000,20.000,0.000,40.000,55.000,16.000,0
39.000,-2.000,79.000,0.000,38.000,0.000,40.000,41.000,0.000,0
47.000,5.000,82.000,0.000,46.000,0.000,35.000,35.000,0.000,0
43.000,0.000,79.000,4.000,42.000,0.000,37.000,38.000,2.000,0
42.000,2.000,86.000,0.000,42.000,0.000,44.000,45.000,0.000,0
49.000,0.000,82.000,0.000,46.000,-8.000,33.000,35.000,2.000,0
41.000,0.000,76.000,-2.000,38.000,0.000,35.000,37.000,2.000,0
37.000,0.000,76.000,0.000,26.000,0.000,39.000,50.000,10.000,0
37.000,0.000,77.000,0.000,0.000,0.000,41.000,77.000,36.000,0
49.000,1.000,80.000,0.000,50.000,21.000,31.000,31.000,0.000,0
37.000,0.000,84.000,0.000,26.000,9.000,47.000,58.000,10.000,0
41.000,0.000,77.000,0.000,42.000,10.000,36.000,35.000,0.000,0
44.000,0.000,84.000,0.000,44.000,4.000,40.000,41.000,0.000,0
37.000,0.000,76.000,0.000,26.000,17.000,40.000,50.000,10.000,0
56.000,0.000,80.000,0.000,54.000,-9.000,24.000,26.000,2.000,0
56.000,1.000,86.000,0.000,56.000,8.000,30.000,29.000,0.000,0
37.000,0.000,79.000,0.000,8.000,-12.000,43.000,72.000,28.000,0
37.000,3.000,98.000,0.000,34.000,6.000,61.000,64.000,4.000,0
46.000,0.000,83.000,-6.000,46.000,0.000,37.000,37.000,0.000,0
37.000,0.000,80.000,0.000,8.000,23.000,43.000,72.000,28.000,0
37.000,0.000,104.000,0.000,16.000,-16.000,67.000,89.000,22.000,0
43.000,0.000,83.000,0.000,44.000,30.000,40.000,39.000,0.000,0
41.000,-2.000,86.000,0.000,42.000,11.000,46.000,45.000,0.000,0
53.000,2.000,79.000,0.000,54.000,28.000,26.000,24.000,0.000,0
44.000,1.000,93.000,0.000,44.000,3.000,50.000,50.000,0.000,0
37.000,-1.000,106.000,-15.000,28.000,0.000,69.000,78.000,8.000,0
42.000,2.000,76.000,0.000,42.000,0.000,34.000,35.000,2.000,0
39.000,0.000,85.000,2.000,38.000,0.000,46.000,46.000,0.000,0
44.000,4.000,76.000,0.000,42.000,-14.000,32.000,34.000,2.000,0
52.000,-3.000,86.000,0.000,52.000,0.000,34.000,34.000,0.000,0
45.000,0.000,81.000,0.000,46.000,27.000,36.000,35.000,0.000,0
43.000,0.000,86.000,-3.000,42.000,0.000,42.000,44.000,2.000,0
37.000,0.000,79.000,0.000,8.000,8.000,42.000,71.000,28.000,0
43.000,-1.000,77.000,0.000,42.000,-4.000,34.000,35.000,2.000,0
41.000,1.000,84.000,0.000,38.000,-22.000,43.000,45.000,2.000,0
53.000,-2.000,83.000,0.000,52.000,-19.000,30.000,32.000,2.000,0
52.000,5.000,79.000,0.000,52.000,0.000,26.000,27.000,0.000,0
55.000,0.000,88.000,-2.000,54.000,0.000,34.000,34.000,0.000,0
37.000,0.000,77.000,0.000,26.000,-27.000,40.000,51.000,10.000,0
43.000,0.000,85.000,5.000,44.000,14.000,42.000,41.000,0.000,0
41.000,0.000,83.000,0.000,38.000,-21.000,42.000,44.000,2.000,0
40.000,1.000,102.000,0.000,38.000,0.000,62.000,63.000,2.000,0
44.000,2.000,83.000,5.000,44.000,12.000,40.000,39.000,0.000,0
41.000,0.000,89.000,0.000,38.000,-23.000,48.000,50.000,2.000,0
45.000,0.000,86.000,1.000,44.000,-3.000,41.000,42.000,2.000,0
37.000,-4.000,77.000,0.000,36.000,0.000,40.000,41.000,0.000,0
51.000,0.000,81.000,0.000,52.000,4.000,29.000,29.000,0.000,0
43.000,0.000,81.000,-4.000,44.000,30.000,37.000,37.000,0.000,0
43.000,0.000,86.000,-2.000,42.000,0.000,43.000,45.000,2.000,0
45.000,-5.000,81.000,0.000,44.000,-3.000,36.000,37.000,2.000,0
42.000,0.000,86.000,6.000,42.000,0.000,43.000,44.000,2.000,0
55.000,1.000,79.000,0.000,54.000,0.000,23.000,24.000,2.000,0
53.000,0.000,79.000,0.000,52.000,-11.000,26.000,27.000,2.000,0
46.000,1.000,81.000,0.000,44.000,-23.000,35.000,37.000,2.000,0
37.000,0.000,74.000,0.000,34.000,10.000,37.000,41.000,4.000,0
44.000,3.000,76.000,-1.000,44.000,1.000,32.000,32.000,0.000,0
45.000,0.000,84.000,1.000,46.000,22.000,39.000,38.000,0.000,0
37.000,0.000,75.000,0.000,18.000,-18.000,38.000,57.000,18.000,0
68.000,0.000,111.000,-4.000,68.000,0.000,43.000,44.000,0.000,0
37.000,0.000,104.000,6.000,18.000,0.000,66.000,86.000,20.000,0
37.000,0.000,104.000,-14.000,28.000,0.000,67.000,75.000,8.000,0
43.000,0.000,87.000,0.000,42.000,-10.000,44.000,46.000,2.000,0
52.000,0.000,88.000,0.000,54.000,31.000,35.000,33.000,0.000,0
45.000,0.000,79.000,0.000,44.000,-14.000,34.000,35.000,2.000,0
49.000,-2.000,78.000,0.000,50.000,12.000,29.000,29.000,0.000,0
47.000,4.000,82.000,-1.000,46.000,0.000,34.000,35.000,0.000,0
37.000,0.000,106.000,0.000,34.000,-7.000,69.000,72.000,4.000,0
42.000,4.000,78.000,-3.000,42.000,0.000,36.000,37.000,2.000,0
56.000,3.000,79.000,0.000,56.000,3.000,23.000,23.000,0.000,0
50.000,-1.000,102.000,0.000,50.000,0.000,52.000,53.000,0.000,0
41.000,3.000,86.000,0.000,42.000,6.000,45.000,44.000,0.000,0
42.000,-1.000,87.000,-5.000,42.000,-7.000,45.000,46.000,0.000,0
46.000,0.000,83.000,0.000,44.000,-19.000,37.000,39.000,2.000,0
47.000,5.000,82.000,-2.000,46.000,0.000,34.000,35.000,0.000,0
41.000,0.000,76.000,-4.000,38.000,0.000,35.000,37.000,2.000,0
36.000,0.000,80.000,0.000,36.000,0.000,44.000,44.000,0.000,0
46.000,0.000,109.000,0.000,46.000,0.000,63.000,63.000,0.000,0
37.000,0.000,77.000,5.000,20.000,-2.000,40.000,56.000,16.000,0
37.000,-27.000,106.000,0.000,34.000,28.000,69.000,72.000,4.000,0
49.000,0.000,77.000,0.000,46.000,-21.000,28.000,30.000,2.000,0
50.000,3.000,85.000,0.000,50.000,0.000,36.000,36.000,0.000,0
45.000,0.000,109.000,0.000,44.000,0.000,64.000,66.000,2.000,0
46.000,0.000,81.000,-5.000,46.000,0.000,35.000,34.000,0.000,0
37.000,0.000,78.000,0.000,-4.000,18.000,41.000,83.000,42.000,0
51.000,0.000,85.000,0.000,50.000,-28.000,34.000,36.000,2.000,0
38.000,-5.000,100.000,0.000,38.000,0.000,62.000,62.000,0.000,0
49.000,-4.000,100.000,-2.000,50.000,2.000,52.000,51.000,0.000,0
39.000,2.000,77.000,0.000,38.000,0.000,37.000,38.000,0.000,0
44.000,0.000,97.000,1.000,42.000,-23.000,53.000,55.000,2.000,0
53.000,0.000,88.000,0.000,54.000,0.000,35.000,34.000,0.000,0
44.000,3.000,107.000,0.000,44.000,1.000,63.000,63.000,0.000,0
56.000,-1.000,90.000,-1.000,54.000,-30.000,34.000,35.000,2.000,0
49.000,0.000,79.000,0.000,50.000,30.000,30.000,30.000,0.000,0
38.000,0.000,90.000,0.000,38.000,3.000,52.000,51.000,0.000,0
45.000,0.000,81.000,-2.000,44.000,-3.000,36.000,37.000,0.000,0
37.000,5.000,75.000,0.000,18.000,0.000,38.000,57.000,18.000,0
44.000,-21.000,88.000,0.000,44.000,0.000,44.000,44.000,0.000,0
37.000,0.000,80.000,0.000,20.000,-3.000,43.000,59.000,16.000,0
37.000,0.000,90.000,9.000,6.000,0.000,53.000,85.000,32.000,0
51.000,5.000,77.000,0.000,50.000,0.000,27.000,28.000,2.000,0
57.000,2.000,90.000,0.000,56.000,0.000,33.000,33.000,0.000,0
37.000,0.000,75.000,0.000,24.000,30.000,38.000,52.000,14.000,0
46.000,0.000,79.000,1.000,46.000,12.000,33.000,32.000,0.000,0
53.000,0.000,86.000,0.000,52.000,-6.000,33.000,35.000,2.000,0
53.000,0.000,103.000,0.000,52.000,-17.000,50.000,51.000,2.000,0
50.000,-5.000,84.000,0.000,50.000,0.000,33.000,35.000,2.000,0
43.000,0.000,89.000,0.000,42.000,-2.000,46.000,48.000,2.000,0
48.000,0.000,81.000,0.000,50.000,30.000,33.000,32.000,0.000,0
45.000,0.000,82.000,6.000,44.000,0.000,37.000,38.000,0.000,0
37.000,0.000,83.000,0.000,28.000,12.000,46.000,54.000,8.000,0
50.000,-3.000,77.000,0.000,50.000,0.000,28.000,28.000,0.000,0
48.000,0.000,77.000,0.000,46.000,-7.000,28.000,30.000,2.000,0
51.000,0.000,91.000,0.000,52.000,0.000,40.000,39.000,0.000,0
49.000,0.000,77.000,0.000,50.000,26.000,28.000,28.000,0.000,0
44.000,0.000,75.000,-1.000,44.000,10.000,31.000,31.000,0.000,0
56.000,2.000,97.000,0.000,54.000,3.000,40.000,42.000,2.000,0
37.000,0.000,105.000,0.000,30.000,-1.000,68.000,74.000,6.000,0
37.000,-1.000,78.000,-2.000,16.000,0.000,41.000,63.000,22.000,0
37.000,0.000,78.000,6.000,36.000,23.000,41.000,42.000,0.000,0
46.000,4.000,77.000,0.000,44.000,-8.000,32.000,34.000,2.000,0
37.000,0.000,76.000,4.000,28.000,0.000,39.000,48.000,8.000,0
56.000,0.000,95.000,0.000,54.000,2.000,40.000,41.000,2.000,0
39.000,3.000,80.000,5.000,38.000,0.000,41.000,41.000,0.000,0
37.000,0.000,78.000,0.000,6.000,12.000,41.000,73.000,32.000,0
50.000,3.000,84.000,0.000,50.000,0.000,34.000,35.000,2.000,0
55.000,0.000,83.000,-1.000,54.000,0.000,28.000,29.000,2.000,0
52.000,2.000,77.000,0.000,52.000,0.000,25.000,25.000,0.000,0
49.000,0.000,81.000,0.000,50.000,-4.000,32.000,32.000,0.000,0
51.000,0.000,102.000,0.000,52.000,11.000,51.000,50.000,0.000,0
44.000,3.000,87.000,-4.000,44.000,2.000,43.000,43.000,0.000,0
44.000,4.000,77.000,0.000,44.000,0.000,33.000,33.000,0.000,0
50.000,-1.000,87.000,0.000,50.000,0.000,37.000,38.000,2.000,0
37.000,0.000,75.000,0.000,20.000,9.000,38.000,54.000,16.000,0
50.000,3.000,78.000,-3.000,50.000,0.000,28.000,29.000,2.000,0
47.000,0.000,85.000,2.000,46.000,0.000,38.000,39.000,0.000,0
39.000,-4.000,97.000,0.000,38.000,0.000,58.000,59.000,0.000,0
37.000,-2.000,77.000,8.000,-2.000,0.000,39.000,79.000,40.000,0
43.000,-1.000,79.000,0.000,44.000,17.000,35.000,35.000,0.000,0
52.000,-2.000,81.000,0.000,54.000,31.000,29.000,27.000,0.000,0
37.000,0.000,79.000,0.000,10.000,20.000,42.000,68.000,26.000,0
45.000,5.000,79.000,0.000,44.000,-4.000,33.000,35.000,2.000,0
46.000,0.000,82.000,0.000,44.000,-14.000,36.000,38.000,2.000,0
42.000,-1.000,86.000,0.000,42.000,0.000,45.000,45.000,0.000,0
37.000,0.000,82.000,1.000,18.000,-17.000,45.000,64.000,18.000,0
41.000,5.000,79.000,0.000,38.000,-5.000,38.000,40.000,2.000,0
45.000,4.000,82.000,1.000,44.000,0.000,37.000,38.000,0.000,0
37.000,0.000,79.000,0.000,8.000,15.000,42.000,71.000,28.000,0
55.000,4.000,91.000,0.000,54.000,0.000,35.000,37.000,2.000,0
46.000,0.000,88.000,1.000,46.000,3.000,42.000,41.000,0.000,0
49.000,-3.000,84.000,0.000,50.000,13.000,35.000,35.000,0.000,0
37.000,0.000,77.000,-7.000,34.000,0.000,40.000,43.000,2.000,0
37.000,0.000,107.000,0.000,30.000,13.000,70.000,76.000,6.000,0
37.000,0.000,97.000,0.000,20.000,-14.000,60.000,77.000,16.000,0
46.000,0.000,84.000,-3.000,46.000,0.000,38.000,37.000,0.000,0
44.000,0.000,77.000,0.000,42.000,-28.000,33.000,35.000,2.000,0
56.000,0.000,82.000,0.000,56.000,11.000,26.000,25.000,0.000,0
54.000,0.000,81.000,4.000,54.000,0.000,27.000,27.000,0.000,0
49.000,-5.000,83.000,0.000,50.000,0.000,33.000,33.000,0.000,0
37.000,0.000,76.000,-1.000,36.000,0.000,39.000,39.000,0.000,0
46.000,0.000,77.000,6.000,46.000,0.000,31.000,31.000,0.000,0
46.000,4.000,93.000,0.000,46.000,0.000,47.000,47.000,0.000,0
37.000,-4.000,77.000,0.000,36.000,-24.000,39.000,41.000,2.000,0
37.000,0.000,80.000,0.000,8.000,21.000,43.000,72.000,30.000,0
44.000,0.000,81.000,0.000,44.000,5.000,37.000,37.000,0.000,0
47.000,0.000,83.000,0.000,46.000,0.000,35.000,36.000,0.000,0
37.000,0.000,75.000,0.000,26.000,30.000,38.000,49.000,12.000,0
38.000,0.000,90.000,0.000,8.000,3.000,52.000,82.000,30.000,0
41.000,0.000,106.000,0.000,42.000,1.000,65.000,65.000,0.000,0
49.000,-1.000,84.000,0.000,50.000,4.000,36.000,35.000,0.000,0
37.000,1.000,82.000,-3.000,34.000,0.000,45.000,48.000,4.000,0
55.000,0.000,83.000,0.000,56.000,31.000,27.000,26.000,0.000,0
37.000,0.000,79.000,-3.000,20.000,-6.000,43.000,59.000,16.000,0
44.000,0.000,76.000,-2.000,44.000,7.000,32.000,32.000,0.000,0
37.000,-1.000,80.000,5.000,24.000,0.000,43.000,57.000,14.000,0
50.000,3.000,84.000,0.000,50.000,0.000,35.000,35.000,0.000,0
50.000,3.000,87.000,0.000,50.000,0.000,37.000,38.000,2.000,0
45.000,5.000,81.000,3.000,44.000,0.000,37.000,37.000,0.000,0
37.000,-2.000,107.000,0.000,36.000,-23.000,69.000,71.000,2.000,0
37.000,0.000,79.000,-6.000,2.000,0.000,43.000,77.000,34.000,0
49.000,1.000,77.000,0.000,50.000,18.000,28.000,28.000,0.000,0
36.000,0.000,80.000,-1.000,36.000,0.000,44.000,44.000,0.000,0
56.000,0.000,81.000,0.000,56.000,6.000,25.000,24.000,0.000,0
38.000,0.000,76.000,0.000,38.000,2.000,38.000,37.000,0.000,0
48.000,-1.000,86.000,0.000,46.000,0.000,38.000,39.000,2.000,0
51.000,4.000,86.000,0.000,52.000,16.000,35.000,34.000,0.000,0
38.000,1.000,96.000,0.000,38.000,6.000,58.000,57.000,0.000,0
41.000,0.000,87.000,8.000,42.000,30.000,46.000,46.000,0.000,0
37.000,0.000,79.000,0.000,36.000,-7.000,41.000,43.000,2.000,0
42.000,-1.000,86.000,-4.000,42.000,-6.000,44.000,45.000,2.000,0
52.000,4.000,88.000,0.000,52.000,-4.000,35.000,36.000,0.000,0
49.000,0.000,81.000,0.000,46.000,-9.000,33.000,35.000,2.000,0
46.000,1.000,77.000,0.000,44.000,-13.000,31.000,33.000,2.000,0
44.000,1.000,81.000,0.000,44.000,4.000,37.000,37.000,0.000,0
37.000,0.000,93.000,0.000,12.000,3.000,56.000,81.000,24.000,0
51.000,3.000,78.000,0.000,52.000,13.000,27.000,26.000,0.000,0
45.000,0.000,79.000,-1.000,44.000,-13.000,33.000,35.000,2.000,0
53.000,0.000,81.000,0.000,54.000,1.000,27.000,26.000,0.000,0
37.000,0.000,79.000,0.000,10.000,-23.000,42.000,68.000,26.000,0
55.000,-1.000,89.000,-4.000,54.000,0.000,34.000,35.000,0.000,0
44.000,0.000,80.000,4.000,44.000,3.000,36.000,36.000,0.000,0
38.000,5.000,79.000,0.000,36.000,0.000,41.000,43.000,2.000,0
44.000,1.000,78.000,0.000,42.000,-30.000,34.000,37.000,2.000,0
40.000,0.000,85.000,-1.000,38.000,0.000,45.000,46.000,2.000,0
45.000,-1.000,83.000,0.000,46.000,3.000,37.000,36.000,0.000,0
51.000,0.000,88.000,0.000,52.000,22.000,37.000,36.000,0.000,0
